T(K) pCO2(bar) A_K(W/m^2) A_C(W/m^2) B(W/m^2/K) albedo OLR(W/m^2)
201.5151515151515 0.003817836761981827 -326.15351224509493 205.443204183741 1.9461713945774701 0.3001339935313121 66.02951120763765
201.5151515151515 0.004000027949607309 -325.6008245160405 205.10581705817123 1.9429128375405886 0.30013389513178956 65.92555032168413
201.5151515151515 0.0041909134924181385 -325.03169015866433 204.76043245792158 1.9395647908350209 0.30013379208340973 65.82000253990805
201.5151515151515 0.004390908294192472 -324.4459019559144 204.4069796035788 1.9361262367178957 0.3001336841689045 65.71286998875244
201.5151515151515 0.00460044705835331 -323.8432562019263 204.04538995974798 1.9325961785161059 0.300133571161085 65.60415552934954
201.5151515151515 0.0048199852328284385 -323.2235527020235 203.67559723505133 1.9289736406263036 0.3001334528224123 65.4938627575195
201.5151515151515 0.00505 -322.58659477271783 203.29753738213043 1.9252576685149123 0.300133328904551 65.38199600377204
203.43434343434345 4.999999999999999e-05 -347.3720658094737 219.58988746435767 2.075643248302513 0.3014463014028384 74.88505561287595
203.43434343434345 5.2386052612827035e-05 -346.9604800166163 219.37743877568448 2.073358662977488 0.30144630055347155 74.83187829011715
203.43434343434345 5.4885970167077656e-05 -346.5666916541534 219.17325298865893 2.0711694843229447 0.30144629966357966 74.78031253033261
203.43434343434345 5.750518641757172e-05 -346.1901808081883 218.97705546176604 2.0690728034777757 0.30144629873123024 74.73028648516929
203.43434343434345 6.024939442362679e-05 -345.8304309035107 218.78857373730068 2.0670657317986874 0.3014462977543981 74.68172908058592
203.43434343434345 6.312455892334162e-05 -345.48692870359594 218.60753754136772 2.0651454008602004 0.30144629673096085 74.63457001685292
203.43434343434345 6.61369292983935e-05 -345.15916431060464 218.43367878388187 2.063308962454646 0.3014462956586958 74.58873976855267
203.43434343434345 6.92930531575293e-05 -344.8466311653825 218.26673155856787 2.061553588592167 0.301446294535274 74.54416958457956
203.43434343434345 7.259979056827507e-05 -344.5488260474611 218.10643214295976 2.059876471500717 0.30144629335825524 74.50079148813938
203.43434343434345 7.606432896779765e-05 -344.26524907505734 217.95251899840233 2.058274823626065 0.3014462921250835 74.45853827675032
203.43434343434345 7.969419878532864e-05 -343.9954037050728 217.80473277004933 2.0567458776317853 0.30144629083308044 74.41734352224195
203.43434343434345 8.349728981010646e-05 -343.7387967330957 217.66281628686488 2.05528688639927 0.30144628947944035 74.37714157075582
203.43434343434345 8.74818683404141e-05 -343.49493829339923 217.526514561623 2.053895123027722 0.3014462880612235 74.33786754274546
203.43434343434345 9.165659515098683e-05 -343.26334185894143 217.3955747909075 2.0525678808341534 0.3014462865753501 74.29945733297623
203.43434343434345 9.603054431784369e-05 -343.04352424136664 217.2697463551118 2.05130247335339 0.301446285018594 74.26184761052504
203.43434343434345 0.00010061322294145963 -342.8350055910037 217.14878081843938 2.0500962343380675 0.30144628338757484 74.22497581878095
203.43434343434345 0.00010541459181114802 -342.63730939686786 217.03243192890386 2.0489465177586372 0.3014462816787513 74.18878017544483
203.43434343434345 0.00011044508705556975 -342.4499624866593 216.92045561832833 2.0478506978033595 0.3014462798884136 74.15319967252924
203.43434343434345 0.00011571564282642681 -342.2724950267635 216.81261000234588 2.0468061688783066 0.30144627801267476 74.11817407635867
203.43434343434345 0.00012123771506464596 -342.1044405222512 216.70865538039948 2.0458103456073613 0.3014462760474631 74.0836439275696
203.43434343434345 0.00012702330640070953 -341.94533581687915 216.60835423574213 2.0448606628322215 0.3014462739885123 74.04955054111018
203.43434343434345 0.0001330849922432564 -341.79472109308927 216.5114712354365 2.0439545756123954 0.30144627183135353 74.01583600624049
203.43434343434345 0.0001394359481126582 -341.65213987200855 216.417773230355 2.043089559225201 0.30144626957130455 73.98244318653234
203.43434343434345 0.00014608997827898266 -341.5171390134504 216.3270292551802 2.042263109165772 0.30144626720346096 73.94931571986932
203.43434343434345 0.00015306154576659093 -341.38926871591224 216.2390105284042 2.0414727411470492 0.3014462647226837 73.91639801844711
203.43434343434345 0.00016036580379058537 -341.2680825165781 216.1534904523296 2.0407159910997903 0.3014462621235899 73.88363526877323
203.43434343434345 0.00016801862869343808 -341.1531372913167 216.07024461306813 2.0399904151725603 0.3014462594005399 73.85097343166683
203.43434343434345 0.00017603665445338997 -341.04399325468296 215.98905078054167 2.0392935897317397 0.30144625654762586 73.81835924225885
203.43434343434345 0.00018443730883962683 -340.94021395991615 215.90968890848234 2.0386231113615176 0.30144625355865834 73.78574020999261
203.43434343434345 0.00019323885129281845 -340.84136629894175 215.83194113443153 2.0379765968638965 0.3014462504271539 73.75306461862266
203.43434343434345 0.00020246041261335698 -340.74702050237113 215.75559177974057 2.037351683258692 0.3014462471463203 73.72028152621536
203.43434343434345 0.00021212203654355982 -340.65675013949914 215.68042734957135 2.0367460277835274 0.3014462437090416 73.68734076514983
203.43434343434345 0.00022224472333421893 -340.57013211830827 215.60623653289483 2.0361573078938426 0.30144624010786436 73.65419294211594
203.43434343434345 0.00023285047539019167 -340.48674668546494 215.53281020249196 2.035583221262885 0.30144623633497997 73.62078943811585
203.43434343434345 0.0002439623450942474 -340.406177426322 215.45994141495396 2.035021485781717 0.3014462323822082 73.58708240846367
203.43434343434345 0.0002556044849131182 -340.3280112649176 215.38742541068194 2.034469839559215 0.3014462282409805 73.55302478278539
203.43434343434345 0.0002678021998946637 -340.25183846397357 215.31505961388615 2.0339260409220565 0.3014462239023205 73.5185702650186
203.43434343434345 0.0002805820026702532 -340.1772526248998 215.24264363258746 2.033387868414744 0.301446219356825 73.48367333341278
203.43434343434345 0.0002939716710819256 -340.10385068779067 215.16997925861637 2.0328531207995866 0.30144621459464416 73.4482892405293
203.43434343434345 0.0003080003085595685 -340.0312329314248 215.0968704676128 2.0323196170567 0.30144620960546054 73.4123740132413
203.43434343434345 0.0003226984073793708 -339.9590029732673 215.02312341902743 2.031785196384019 0.30144620437846553 73.37588445273414
203.43434343434345 0.0003380979149410239 -339.8867677694685 214.94854645612025 2.0312477181972866 0.30144619890233776 73.33877813450474
203.43434343434345 0.00035423230320775237 -339.814137614865 214.87295010596083 2.03070506213006 0.3014461931652185 73.30101340836137
203.43434343434345 0.0003711366414600844 -339.74072614297665 214.79614707942932 2.0301551280337033 0.3014461871546854 73.26254939842521
203.43434343434345 0.00038884767252151824 -339.66615032601106 214.71795227121532 2.0295958359773985 0.3014461808577269 73.22334600312844
203.43434343434345 0.0004074038926217519 -339.59003047486055 214.63818275981845 2.0290251262481385 0.3014461742607137 73.18336389521535
203.43434343434345 0.0004268456350710727 -339.5119902391018 214.55665780754794 2.028440959350722 0.3014461673493705 73.1425645217421
203.43434343434345 0.0004472151579277757 -339.43165660699754 214.47319886052304 2.0278413160077635 0.30144616010874425 73.10091010407685
203.43434343434345 0.00046855673584916433 -339.34865990549736 214.3876295486731 2.0272241971596943 0.30144615252317375 73.05836363789906
203.43434343434345 0.0004909167563257765 -339.26263380023386 214.29977568573702 2.026587623964748 0.30144614457625507 73.01488889320076
203.43434343434345 0.0005143438205080105 -339.1732152955268 214.20946526926366 2.025929637798977 0.3014461362508067 72.97045041428527
203.43434343434345 0.0005388888488443022 -339.0800447343805 214.1165284806117 2.025248300256241 0.3014461275288344 72.92501351976796
203.43434343434345 0.0005646051917604683 -338.98276579848516 214.0207976849499 2.024541693148216 0.3014461183914912 72.8785443025761
203.43434343434345 0.000591548745620784 -338.8810255082163 213.92210743125645 2.023807918504385 0.30144610881903794 72.83100962994854
203.43434343434345 0.0006197780742228446 -338.7744742226346 213.82029445232004 2.023045098572047 0.30144609879080253 72.78237714343643
203.43434343434345 0.0006493545360902913 -338.6627656394863 213.71519766473892 2.0222513758163108 0.30144608828513425 72.73261525890261
203.43434343434345 0.000680342417840078 -338.54555679520337 213.60665816892094 2.0214249129200965 0.30144607727935974 72.68169316652136
203.43434343434345 0.0007128090739141657 -338.4225080649031 213.4945192490842 2.0205638927841383 0.30144606574973387 72.62958083077916
203.43434343434345 0.0007468250729793602 -338.29328316238775 213.3786263732564 2.0196665185269786 0.30144605367139066 72.57624899047438
203.43434343434345 0.000782464351313504 -338.1575491401453 213.25882719327507 2.018731013484973 0.30144604101829 72.52166915871695
203.43434343434345 0.0008198043735114153 -338.01497638934893 213.1349715447882 2.0177556212122907 0.30144602776316387 72.46581362292918
203.43434343434345 0.0008589263008598952 -337.8652386398584 213.00691144725297 2.016738605480913 0.30144601387745773 72.40865544484456
203.43434343434345 0.0008999151677477467 -337.7080129602169 212.8745011039366 2.015678250280628 0.30144599933127225 72.35016846050887
203.43434343434345 0.0009428600664942917 -337.54297975765485 212.73759690191648 2.014572859819042 0.3014459840932999 72.29032728027963
203.43434343434345 0.0009878543409980705 -337.36982277808727 212.59605741207926 2.013420758521569 0.30144596813076 72.22910728882587
203.43434343434345 0.0010349957896266912 -337.1882291061146 212.4497433891221 2.012220291031436 0.30144595140932945 72.16648464512907
203.43434343434345 0.0010843868777887652 -336.9978891650227 212.29851777155176 2.0109698222096815 0.30144593389307267 72.10243628248224
203.43434343434345 0.0011361349606500313 -336.7984967167829 212.14224568168476 2.0096677371351555 0.3014459155443662 72.03693990849017
203.43434343434345 0.0011903525164776935 -336.5897488620526 211.980794425648 2.0083124411045237 0.3014458963238217 71.96997400506973
203.43434343434345 0.0012471573911202317 -336.3713460401731 211.8140334933771 2.0069023596322544 0.3014458761902034 71.90151782844917
203.43434343434345 0.0013066730541540102 -336.14299202917294 211.6418345586189 2.0054359384506384 0.301445855100344 71.8315514091691
203.43434343434345 0.001369028867253509 -335.9043939457648 211.46407147892936 2.003911643509772 0.30144583300905575 71.76005555208175
203.43434343434345 0.001434360365368427 -335.655262245347 211.28062029567445 2.0023279609775635 0.301445809869039 71.68701183635132
203.43434343434345 0.0015028095513188848 -335.39531072200396 211.09135923402974 2.0006833972397353 0.3014457856307831 71.61240261545336
203.43434343434345 0.001574525204449002 -335.12425650850486 210.89616870298119 1.998976478899821 0.3014457602424679 71.53621101717592
203.43434343434345 0.0016496632040097535 -334.8418200763041 210.69493129532447 1.9972057527791638 0.30144573364985805 71.45842094361878
203.43434343434345 0.0017283868679739958 -334.5477252355423 210.48753178766486 1.995369785916922 0.3014457057961932 71.37901707119313
203.43434343434345 0.001810867308020102 -334.24169913504545 210.2738571404175 1.993467165570064 0.3014456766220729 71.29798485062216
203.43434343434345 0.0018972838014557907 -333.9234722623236 210.05379649780798 1.9914964992133686 0.30144564606533947 71.21531050694149
203.43434343434345 0.0019878241808905513 -333.5927784435741 209.82724118787092 1.9894564145394291 0.3014456140609516 71.13098103949767
203.43434343434345 0.0020826852425036447 -333.24935484367825 209.5940847224515 1.9873455594586484 0.301445580540856 71.04498422194983
203.43434343434345 0.002182073173795088 -332.8929419662038 209.35422279720447 1.9851626020992432 0.301445545433853 70.95730860226857
203.43434343434345 0.0022862040017493594 -332.5232836534035 209.1075532915945 1.9829062308072416 0.3014455086654551 70.86794350273641
203.43434343434345 0.0023953040623859536 -332.14012708621533 208.85397626889585 1.9805751541464807 0.3014454701577418 70.77687901994756
203.43434343434345 0.002509610492717381 -331.7432227842629 208.59339397619328 1.9781681008986134 0.3014454298292077 70.68410602480857
203.43434343434345 0.002629371746183908 -331.33232460585504 208.32571084438084 1.9756838200631006 0.30144538759460326 70.58961616253737
203.43434343434345 0.002754848132685425 -330.9071897479866 208.0508334881626 1.9731210808572184 0.30144534336477213 70.49340185266375
203.43434343434345 0.002886312384384138 -330.4675787463376 207.7686707060528 1.970478672716055 0.3014452970464787 70.3954562890296
203.43434343434345 0.003024050248508038 -330.0132554752725 207.47913348037483 1.9677554052925037 0.3014452485422323 70.29577343978838
203.43434343434345 0.0031683611084434918 -329.5439871478428 207.18213497726268 1.9649501084572782 0.3014451977501012 70.19434804740553
203.43434343434345 0.003319558634467119 -329.05954431578425 206.8775905466601 1.9620616322988995 0.30144514456352356 70.09117562865855
203.43434343434345 0.0034779714655311725 -328.559700869519 206.56541772232026 1.9590888471237025 0.3014450888711073 69.98625247463625
203.43434343434345 0.003643943923584548 -328.0442340381535 206.2455362218068 1.9560306434558314 0.30144503055642513 69.8795756507399
203.43434343434345 0.003817836761981827 -327.51292438947996 205.9178679464927 1.9528859320372423 0.3014449694978033 69.77114299668224
203.43434343434345 0.004000027949607309 -326.9655558299769 205.582336981561 1.9496536438277063 0.3014449055680989 69.66095312648783
203.43434343434345 0.0041909134924181385 -326.40191560480696 205.23886959600446 1.9463327300048012 0.30144483863447313 69.54900542849306
203.43434343434345 0.004390908294192472 -325.82179429781917 204.88739424262633 1.942922161963923 0.30144476855815616 69.4353000653466
203.43434343434345 0.00460044705835331 -325.22498583154726 204.52784155803914 1.9394209313182738 0.3014446951942031 69.31983797400862
203.43434343434345 0.0048199852328284385 -324.6112874672111 204.16014436266516 1.93582804989887 0.3014446183912438 69.20262086575094
203.43434343434345 0.00505 -323.9804998047156 203.78423766073698 1.9321425497545401 0.30144453799122384 69.08365122615751
205.35353535353536 4.999999999999999e-05 -348.59126054639245 220.0001738812043 2.081608765980585 0.30263461052593105 78.87445877063072
205.35353535353536 5.2386052612827035e-05 -348.1833172002772 219.78895016251658 2.0793420002298877 0.3026346101279954 78.81691375602199
205.35353535353536 5.4885970167077656e-05 -347.79277424049667 219.5858558036884 2.0771686986790594 0.30263460971107764 78.7611615589506
205.35353535353536 5.750518641757172e-05 -347.4191263323011 219.39062106685083 2.0750860237933444 0.30263460927427316 78.70712481637253
205.35353535353536 6.024939442362679e-05 -347.06187130075085 219.20297833777767 2.0730911573806647 0.3026346088166337 78.65472697752102
205.35353535353536 6.312455892334162e-05 -346.7205101307151 219.02266212588552 2.071181300591619 0.30263460833716577 78.60389230390724
205.35353535353536 6.61369292983935e-05 -346.3945469668722 218.84940906423324 2.0693536739194784 0.3026346078348286 78.55454586931967
205.35353535353536 6.92930531575293e-05 -346.0834891137089 218.68295790952254 2.0676055172001884 0.3026346073085325 78.50661355982477
205.35353535353536 7.259979056827507e-05 -345.7868470355217 218.52304954209734 2.065934089612371 0.3026346067571347 78.46002207376621
205.35353535353536 7.606432896779765e-05 -345.50413435641593 218.36942696594514 2.064336669677324 0.3026346061794392 78.41469892176593
205.35353535353536 7.969419878532864e-05 -345.2348678603052 218.2218353086946 2.0628105552590146 0.3026346055741925 78.37057242672279
205.35353535353536 8.349728981010646e-05 -344.97856749091375 218.08002182161835 2.0613530635640935 0.3026346049400815 78.32757172381375
205.35353535353536 8.74818683404141e-05 -344.73475635177346 217.94373587963094 2.0599615311418797 0.30263460427573036 78.28562676049336
205.35353535353536 9.165659515098683e-05 -344.5029607062256 217.81272898128958 2.0586333138843687 0.30263460357969796 78.24466829649371
205.35353535353536 9.603054431784369e-05 -344.28270997742084 217.68675474879387 2.0573657870262303 0.3026346028504749 78.20462790382423
205.35353535353536 0.00010061322294145963 -344.0735367483183 217.56556892798676 2.056156345144811 0.30263460208647963 78.16543796677269
205.35353535353536 0.00010541459181114802 -343.87497676168675 217.44892938835295 2.055002402160131 0.30263460128605524 78.1270316819038
205.35353535353536 0.00011044508705556975 -343.6865689201031 217.33659612302034 2.053901391334884 0.3026346004474663 78.08934305806042
205.35353535353536 0.00011571564282642681 -343.5078552859544 217.22833124875928 2.0528507652744414 0.30263459956889494 78.05230691636275
205.35353535353536 0.00012123771506464596 -343.3383810814364 217.12389900598254 2.05184799592685 0.30263459864843634 78.01585889020859
205.35353535353536 0.00012702330640070953 -343.17769468855255 217.0230657587456 2.0508905745828234 0.3026345976840955 77.9799354252737
205.35353535353536 0.0001330849922432564 -343.02534764911724 216.92559999474656 2.04997601187576 0.30263459667378256 77.94447377951106
205.35353535353536 0.0001394359481126582 -342.8808946647534 216.83127232532667 2.049101837781732 0.3026345956153081 77.9094120231518
205.35353535353536 0.00014608997827898266 -342.74389359689184 216.7398554854684 2.0482656016194776 0.3026345945063795 77.87468903870395
205.35353535353536 0.00015306154576659093 -342.6139054667734 216.6511243337984 2.0474648720504187 0.3026345933445939 77.840244520954
205.35353535353536 0.00016036580379058537 -342.49049445544836 216.56485585258494 2.0466972370786505 0.30263459212743543 77.80601897696542
205.35353535353536 0.00016801862869343808 -342.3732279037748 216.4808291477392 2.045960304050939 0.30263459085226824 77.7719537260797
205.35353535353536 0.00017603665445338997 -342.26167631242095 216.39882544881465 2.0452516996567294 0.30263458951633143 77.73799089991553
205.35353535353536 0.00018443730883962683 -342.155413341863 216.31862810900822 2.0445690699281394 0.302634588116733 77.70407344237007
205.35353535353536 0.00019323885129281845 -342.0540158123877 216.24002260515857 2.043910080239965 0.30263458665044407 77.67014510961717
205.35353535353536 0.00020246041261335698 -341.9570637040891 216.16279653774728 2.04327241530967 0.30263458511429164 77.63615047010886
205.35353535353536 0.00021212203654355982 -341.8641401568708 216.0867396308985 2.042653779197398 0.3026345835049521 77.60203490457477
205.35353535353536 0.00022224472333421893 -341.7748314704466 216.0116437323793 2.042051895305971 0.3026345818189453 77.567744606022
205.35353535353536 0.00023285047539019167 -341.68872710433766 215.9373028135985 2.041464506380876 0.3026345800526253 77.53322657973513
205.35353535353536 0.0002439623450942474 -341.6054196778753 215.86351296960885 2.0408893745102845 0.30263457820217315 77.49842864327705
205.35353535353536 0.0002556044849131182 -341.5245049701994 215.79007241910438 2.040324281125037 0.3026345762635902 77.4632994264875
205.35353535353536 0.0002678021998946637 -341.4455819202589 215.71678150442298 2.0397670269986525 0.3026345742326873 77.42778837148461
205.35353535353536 0.0002805820026702532 -341.36825262681185 215.6434426915436 2.03921543224732 0.30263457210507755 77.39184573266311
205.35353535353536 0.0002939716710819256 -341.2921223484253 215.5698605700893 2.038667336329909 0.30263456987616666 77.35542257669644
205.35353535353536 0.0003080003085595685 -341.21679950347567 215.49584185332475 2.0381205980479606 0.30263456754114304 77.31847078253485
205.35353535353536 0.0003226984073793708 -341.14189567014733 215.42119537815785 2.03757309554569 0.3026345650949675 77.28094304140699
205.35353535353536 0.0003380979149410239 -341.06702558643497 215.34573210513878 2.0370227263099903 0.3026345625323627 77.24279285681857
205.35353535353536 0.00035423230320775237 -340.99180715014205 215.26926511846068 2.0364674071704294 0.30263455984780285 77.20397454455322
205.35353535353536 0.0003711366414600844 -340.9158614188798 215.19160962595842 2.0359050742992433 0.3026345570355007 77.16444323267186
205.35353535353536 0.00038884767252151824 -340.8388126100701 215.1125829591104 2.035333683211351 0.3026345540893959 77.12415486151343
205.35353535353536 0.0004074038926217519 -340.76028810094334 215.03200457303757 2.0347512087643453 0.3026345510031427 77.0830661836945
205.35353535353536 0.0004268456350710727 -340.67991842853854 214.94969604650282 2.0341556451584895 0.30263454777009663 77.04113476410886
205.35353535353536 0.0004472151579277757 -340.59733728970326 214.86548108191218 2.0335450059367215 0.30263454438329973 76.99831897992857
205.35353535353536 0.00046855673584916433 -340.5121815410964 214.77918550531433 2.0329173239846634 0.30263454083546737 76.95457802060263
205.35353535353536 0.0004909167563257765 -340.424091199183 214.69063726640013 2.0322706515305993 0.3026345371189719 76.90987188785824
205.35353535353536 0.0005143438205080105 -340.332709440239 214.59966643850333 2.0316030601454966 0.30263453322582706 76.86416139569984
205.35353535353536 0.0005388888488443022 -340.2376826003488 214.5061052186003 2.0309126407429954 0.3026345291476725 76.81740817040975
205.35353535353536 0.0005646051917604683 -340.13866017540613 214.40978792731 2.0301975035794113 0.3026345248757549 76.76957465054772
205.35353535353536 0.000591548745620784 -340.0352948211126 214.31055100889392 2.029455778253731 0.3026345204009104 76.72062408695155
205.35353535353536 0.0006197780742228446 -339.92724235298067 214.20823303125613 2.0286856137076215 0.30263451571354705 76.670520542736
205.35353535353536 0.0006493545360902913 -339.81416174632994 214.10267468594373 2.027885178225421 0.30263451080362297 76.61922889329439
205.35353535353536 0.000680342417840078 -339.6957151362907 213.9937187881455 2.027052659434143 0.3026345056606273 76.56671482629653
205.35353535353536 0.0007128090739141657 -339.57156781780134 213.88121027669405 2.0261862643034796 0.3026345002735583 76.512944841691
205.35353535353536 0.0007468250729793602 -339.4413882456094 213.7649962140635 2.0252842191457914 0.3026344946309012 76.45788625170316
205.35353535353536 0.000782464351313504 -339.30484803427134 213.64492578637118 2.0243447696161176 0.3026344887206044 76.40150718083648
205.35353535353536 0.0008198043735114153 -339.16162195815275 213.52085030337668 2.023366180712171 0.30263448253005587 76.34377656587186
205.35353535353536 0.0008589263008598952 -339.01138795142924 213.3926231984829 2.0223467367743444 0.3026344760460564 76.28466415586799
205.35353535353536 0.0008999151677477467 -338.8538271080834 213.26010002873443 2.021284741485696 0.30263446925479476 76.22414051216104
205.35353535353536 0.0009428600664942917 -338.68862368190827 213.12313847481875 2.0201785178719645 0.30263446214181944 76.16217700836485
205.35353535353536 0.0009878543409980705 -338.51546508650625 212.98159834106622 2.019026408301565 0.30263445469200984 76.09874583037072
205.35353535353536 0.0010349957896266912 -338.3340418952878 212.83534155545007 2.0178267744855862 0.30263444688954616 76.0338199763483
205.35353535353536 0.0010843868777887652 -338.1440478414719 212.68423216958496 2.0165779974777847 0.3026344387178788 75.96737325674391
205.35353535353536 0.0011361349606500313 -337.9451798180887 212.5281363587294 2.015278477674604 0.3026344301596952 75.89938029428204
205.35353535353536 0.0011903525164776935 -337.73713787797544 212.36692242178424 2.0139266348151557 0.30263442119688777 75.82981652396509
205.35353535353536 0.0012471573911202317 -337.51962523377904 212.20046078129218 2.012520907981224 0.3026344118105165 75.75865819307229
205.35353535353536 0.0013066730541540102 -337.2923482579558 212.02862398343945 2.0110597555972736 0.302634401980774 75.68588236116113
205.35353535353536 0.001369028867253509 -337.05501648276993 211.85128669805437 2.009541655430439 0.30263439168694745 75.61146690006666
205.35353535353536 0.001434360365368427 -336.80734260029624 211.6683257186082 2.0079651045905345 0.3026343809073795 75.53539049390142
205.35353535353536 0.0015028095513188848 -336.5490424624172 211.47961996221403 2.006328619530043 0.3026343696194261 75.45763263905529
205.35353535353536 0.001574525204449002 -336.27983508082565 211.28505046962897 2.004630736044132 0.30263435779941544 75.37817364419664
205.35353535353536 0.0016496632040097535 -335.99944262702144 211.08450040525113 2.00287000927063 0.3026343454226039 75.2969946302706
205.35353535353536 0.0017283868679739958 -335.7075904323158 210.8778550571227 2.001045013690055 0.30263433246313026 75.21407753050059
205.35353535353536 0.001810867308020102 -335.40400698782736 210.6650018369271 1.9991543431255885 0.30263431889396764 75.12940509038698
205.35353535353536 0.0018972838014557907 -335.0884239444841 210.4458302799917 1.997196610743093 0.30263430468687696 75.04296086770866
205.35353535353536 0.0019878241808905513 -334.760576113024 210.2202320452853 1.995170449051105 0.30263428981235385 74.9547292325211
205.35353535353536 0.0020826852425036447 -334.42020146399227 209.98810091542003 1.9930745099008322 0.30263427423957834 74.86469536715846
205.35353535353536 0.002182073173795088 -334.0670411277447 209.74933279665035 1.990907464486162 0.3026342579363603 74.77284526623177
205.35353535353536 0.0022862040017493594 -333.7008393944453 209.5038257188736 1.9886680033436537 0.3026342408690838 74.67916573663022
205.35353535353536 0.0023953040623859536 -333.3213437140679 209.25147983562925 1.9863548363525432 0.3026342230026501 74.58364439752005
205.35353535353536 0.002509610492717381 -332.92830469639455 208.99219742409983 1.9839666927347406 0.30263420430041926 74.48626968034566
205.35353535353536 0.002629371746183908 -332.52147611101617 208.7258828851102 1.9815023210548286 0.30263418472414794 74.38703082882894
205.35353535353536 0.002754848132685425 -332.1006148873335 208.45244274312782 1.9789604892200674 0.3026341642339295 74.28591789896922
205.35353535353536 0.002886312384384138 -331.66548111455654 208.17178564626323 1.9763399844803946 0.30263414278812806 74.18292175904371
205.35353535353536 0.003024050248508038 -331.2158380417029 207.88382236626867 1.973639613428415 0.30263412034331516 74.07803408960703
205.35353535353536 0.0031683611084434918 -330.7514520776002 207.58846579853991 1.9708582019994147 0.3026340968542011 73.97124738349176
205.35353535353536 0.003319558634467119 -330.27209279088504 207.2856309621149 1.9679945954713527 0.3026340722735692 73.86255494580791
205.35353535353536 0.0034779714655311725 -329.7775329100034 206.975234999674 1.9650476584648635 0.3026340465522046 73.75195089394282
205.35353535353536 0.003643943923584548 -329.26754832320916 206.65719717754064 1.9620162749432541 0.3026340196388242 73.6394301575621
205.35353535353536 0.003817836761981827 -328.7419180785659 206.3314388856807 1.9588993482125083 0.30263399148000714 73.5249884786088
205.35353535353536 0.004000027949607309 -328.2004243839471 205.9978836377024 1.9556958009212868 0.30263396202012094 73.40862241130306
205.35353535353536 0.0041909134924181385 -327.6428526070331 205.65645707085667 1.952404575060918 0.30263393120124926 73.29032932214338
205.35353535353536 0.004390908294192472 -327.06899127531574 205.30708694603737 1.9490246319654152 0.30263389896312054 73.17010738990538
205.35353535353536 0.00460044705835331 -326.47863207609345 204.94970314778072 1.9455549523114561 0.3026338652430339 73.04795560564297
205.35353535353536 0.0048199852328284385 -325.8715698564764 204.5842376842655 1.9419945361184037 0.3026338299757879 72.9238737726867
205.35353535353536 0.00505 -325.24760262338134 204.21062468731316 1.9383424027482867 0.3026337930936094 72.79786250664566
207.27272727272728 4.999999999999999e-05 -349.6659151004743 220.34847732972673 2.0868182040278276 0.3037009656647363 82.87458537074815
207.27272727272728 5.2386052612827035e-05 -349.2619499338479 220.1385420661676 2.08457071938501 0.303700965718232 82.81270826595421
207.27272727272728 5.4885970167077656e-05 -348.8749652391637 219.93660014732592 2.0824146636884118 0.3037009657742881 82.75280141625258
207.27272727272728 5.750518641757172e-05 -348.504471007674 219.74238679969415 2.0803472736861366 0.30370096583302847 82.69478208363431
207.27272727272728 6.024939442362679e-05 -348.14998020510154 219.5556393133691 2.0783658045706415 0.3037009658945819 82.63856837863142
207.27272727272728 6.312455892334162e-05 -347.8110087716401 219.37609704205377 2.076467529978744 0.3037009659590832 82.58407926031776
207.27272727272728 6.61369292983935e-05 -347.48707562195176 219.20350140305607 2.0746497419916086 0.3037009660266739 82.53123453630894
207.27272727272728 6.92930531575293e-05 -347.17770264516827 219.03759587728945 2.0729097511347527 0.30370096609750336 82.47995486276234
207.27272727272728 7.259979056827507e-05 -346.8824147048926 218.87812600927228 2.071244886378052 0.3037009661717267 82.43016174437639
207.27272727272728 7.606432896779765e-05 -346.6007396391964 218.7248394071288 2.069652495135732 0.30370096624950754 82.38177753439176
207.27272727272728 7.969419878532864e-05 -346.3322082606214 218.5774857425884 2.0681299432663733 0.30370096633101723 82.33472543459051
207.27272727272728 8.349728981010646e-05 -346.0763543561794 218.43581675098523 2.0666746150729076 0.3037009664164351 82.28892949529597
207.27272727272728 8.74818683404141e-05 -345.8327146873521 218.29958623125987 2.065283913302625 0.30370096650594997 82.2443146153738
207.27272727272728 9.165659515098683e-05 -345.60082899009 218.1685500459571 2.0639552591471615 0.30370096659975854 82.20080654223074
207.27272727272728 9.603054431784369e-05 -345.380239974815 218.04246612122762 2.062686092242514 0.3037009666980685 82.15833187181515
207.27272727272728 0.00010061322294145963 -345.17049332641716 217.92109444682728 2.061473870669026 0.30370096680109704 82.11681804861736
207.27272727272728 0.00010541459181114802 -344.97113770425756 217.80419707611736 2.0603160709514 0.30370096690907167 82.07619336566903
207.27272727272728 0.00011044508705556975 -344.78172474216683 217.69153812606453 2.059210188058691 0.30370096702223176 82.03638696454367
207.27272727272728 0.00011571564282642681 -344.6018090484449 217.5828837772408 2.0581537354043045 0.3037009671408276 81.99732883535637
207.27272727272728 0.00012123771506464596 -344.43094820586236 217.47800227382302 2.057144244846002 0.3037009672651222 81.95894981676352
207.27272727272728 0.00012702330640070953 -344.26870277165864 217.37666392359375 2.056179266685896 0.3037009673953913 81.9211815959634
207.27272727272728 0.0001330849922432564 -344.11463627754387 217.27864109794115 2.055256369670456 0.3037009675319242 81.88395670869613
207.27272727272728 0.0001394359481126582 -343.968315229697 217.1837082318582 2.0543731409905006 0.30370096767502436 81.84720853924311
